risk_id,risk_title,task_id,task_title,task_phase_ref,risk_class,risk_status,critical_path_relevance,link_reason
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_204,phase2 Playwright or other appropriate tooling testing run auth replay session expiry identity mismatch and logout suites,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_204,phase2 Playwright or other appropriate tooling testing run auth replay session expiry identity mismatch and logout suites,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_204,phase2 Playwright or other appropriate tooling testing run auth replay session expiry identity mismatch and logout suites,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_205,phase2 Playwright or other appropriate tooling testing run ivr webhook audio integrity and continuation access grant suites,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_205,phase2 Playwright or other appropriate tooling testing run ivr webhook audio integrity and continuation access grant suites,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_205,phase2 Playwright or other appropriate tooling testing run ivr webhook audio integrity and continuation access grant suites,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_206,phase2 Playwright or other appropriate tooling testing run wrong patient repair and web phone parity regression suites,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_206,phase2 Playwright or other appropriate tooling testing run wrong patient repair and web phone parity regression suites,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_206,phase2 Playwright or other appropriate tooling testing run wrong patient repair and web phone parity regression suites,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_207,phase2 Playwright or other appropriate tooling testing run pds feature flag and duplicate followup resafety suites,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_207,phase2 Playwright or other appropriate tooling testing run pds feature flag and duplicate followup resafety suites,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_207,phase2 Playwright or other appropriate tooling testing run pds feature flag and duplicate followup resafety suites,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_001,RouteIntentBinding is the canonical post-submit mutation fence,seq_208,phase2 exit gate approve identity and echoes completion,phase_2,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_MUTATION_003,CommandSettlementRecord is the authoritative outcome for visible mutation state,seq_208,phase2 exit gate approve identity and echoes completion,phase_2,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_STATE_004,identityState plus nullable patientRef derived from IdentityBinding,seq_208,phase2 exit gate approve identity and echoes completion,phase_2,privacy,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_209,crosscutting open patient account and support surface tracks gate,cross_phase_controls,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_209,crosscutting open patient account and support surface tracks gate,cross_phase_controls,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_223,crosscutting merge Playwright or other appropriate tooling integrate patient account and support surfaces with phase2 identity and status models,cross_phase_controls,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_223,crosscutting merge Playwright or other appropriate tooling integrate patient account and support surfaces with phase2 identity and status models,cross_phase_controls,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_224,crosscutting Playwright or other appropriate tooling testing run patient account support and record artifact continuity suites,cross_phase_controls,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_224,crosscutting Playwright or other appropriate tooling testing run patient account support and record artifact continuity suites,cross_phase_controls,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_225,crosscutting exit gate approve portal and support baseline completion,cross_phase_controls,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_225,crosscutting exit gate approve portal and support baseline completion,cross_phase_controls,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_226,phase3 freeze triage contract workspace state model and review session rules,phase_3,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_226,phase3 freeze triage contract workspace state model and review session rules,phase_3,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,seq_226,phase3 freeze triage contract workspace state model and review session rules,phase_3,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_226,phase3 freeze triage contract workspace state model and review session rules,phase_3,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_227,phase3 freeze queue ranking fairness duplicate cluster and more info contracts,phase_3,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_227,phase3 freeze queue ranking fairness duplicate cluster and more info contracts,phase_3,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,seq_227,phase3 freeze queue ranking fairness duplicate cluster and more info contracts,phase_3,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_227,phase3 freeze queue ranking fairness duplicate cluster and more info contracts,phase_3,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_ASSURANCE_001,continuity-sensitive calmness is proven by ExperienceContinuityControlEvidence,seq_228,phase3 freeze endpoint decision approval and escalation contracts,phase_3,release,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_001,LifecycleCoordinator alone derives canonical Request milestone change and closure,seq_228,phase3 freeze endpoint decision approval and escalation contracts,phase_3,governance,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_OWNERSHIP_003,child domains emit milestones and evidence; they do not write canonical Request state directly,seq_228,phase3 freeze endpoint decision approval and escalation contracts,phase_3,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
RISK_UI_001,ShellFamilyOwnershipContract plus RouteFamilyOwnershipClaim govern shell residency,seq_228,phase3 freeze endpoint decision approval and escalation contracts,phase_3,architecture,watching,on_path,"Affected task mitigates, gates, or is exposed by the risk."
