edgeId,trackTaskId,trackGroup,claimableMode,dependencyRef,dependencyKind,satisfactionState,notes
par_119::interface_stub::STUB_061_FRONTEND_AUTOMATION_VOCABULARY,par_119,frontend_shells,conditional,STUB_061_FRONTEND_AUTOMATION_VOCABULARY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::interface_stub::STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,par_119,frontend_shells,conditional,STUB_061_FRONTEND_SHELL_FRAMEWORK_EXPORTS,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::interface_stub::STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,par_119,frontend_shells,conditional,STUB_061_MOCK_PROJECTION_FIXTURE_CATALOG,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::interface_stub::STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,par_119,frontend_shells,conditional,STUB_061_QUERY_AND_LIVE_CHANNEL_REGISTRY,interface_stub,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_119::condition::CONDITION_061_FRONTEND_SEED_EXPORTS,par_119,frontend_shells,conditional,CONDITION_061_FRONTEND_SEED_EXPORTS,condition,conditional,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_020,par_120,frontend_shells,conditional,seq_020,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_041,par_120,frontend_shells,conditional,seq_041,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_042,par_120,frontend_shells,conditional,seq_042,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_047,par_120,frontend_shells,conditional,seq_047,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_050,par_120,frontend_shells,conditional,seq_050,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_052,par_120,frontend_shells,conditional,seq_052,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_058,par_120,frontend_shells,conditional,seq_058,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_059,par_120,frontend_shells,conditional,seq_059,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::seq_task::seq_060,par_120,frontend_shells,conditional,seq_060,seq_task,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_package::@vecells/api-contracts,par_120,frontend_shells,conditional,@vecells/api-contracts,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_package::@vecells/design-system,par_120,frontend_shells,conditional,@vecells/design-system,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_package::@vecells/observability,par_120,frontend_shells,conditional,@vecells/observability,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_package::@vecells/release-controls,par_120,frontend_shells,conditional,@vecells/release-controls,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_package::@vecells/test-fixtures,par_120,frontend_shells,conditional,@vecells/test-fixtures,shared_package,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::schema::schema::design-contract-publication,par_120,frontend_shells,conditional,schema::design-contract-publication,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::schema::schema::frontend-contract-manifest,par_120,frontend_shells,conditional,schema::frontend-contract-manifest,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::schema::schema::recovery-control-posture,par_120,frontend_shells,conditional,schema::recovery-control-posture,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::schema::schema::release-contract-verification-matrix,par_120,frontend_shells,conditional,schema::release-contract-verification-matrix,schema,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,par_120,frontend_shells,conditional,SEAM_061_DESIGN_ACCESSIBILITY_AND_AUTOMATION,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,par_120,frontend_shells,conditional,SEAM_061_GATEWAY_ROUTE_AND_SURFACE_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,par_120,frontend_shells,conditional,SEAM_061_MUTATION_AND_SETTLEMENT_SCHEMAS,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,par_120,frontend_shells,conditional,SEAM_061_PACKAGE_BOUNDARY_OWNERSHIP,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_RECOVERY_AND_READINESS_TUPLES,par_120,frontend_shells,conditional,SEAM_061_RECOVERY_AND_READINESS_TUPLES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,par_120,frontend_shells,conditional,SEAM_061_RUNTIME_PUBLICATION_AND_TOPOLOGY,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
par_120::shared_seam::SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,par_120,frontend_shells,conditional,SEAM_061_SIMULATOR_AND_REFERENCE_FIXTURES,shared_seam,published,"Seed-shell work may open once the shell framework, mock projection catalog, and automation vocabulary are published from shared packages; shells may not deep-import sibling prototypes."
