term_id,canonical_term,entry_type,object_id,resolution_class,bounded_context,object_kind,definition,do_not_confuse_with,source_refs,notes
OBJ_SUGGESTIONSURFACEBINDING,SuggestionSurfaceBinding,object,OBJ_SUGGESTIONSURFACEBINDING,canonical_object,assistive,descriptor,Explicit schema block for SuggestionSurfaceBinding in phase-8-the-assistive-layer.md.,,phase-8-the-assistive-layer.md#L624; phase-8-the-assistive-layer.md#L640; phase-8-the-assistive-layer.md#L724; phase-8-the-assistive-layer.md#L750,
OBJ_SUPPLYCOMPUTATION,SupplyComputation,object,OBJ_SUPPLYCOMPUTATION,canonical_object,staff_support_operations,other,`SupplyComputation` rules:,,pharmacy-console-frontend-architecture.md#L342; pharmacy-console-frontend-architecture.md#L327; pharmacy-console-frontend-architecture.md#L336; pharmacy-console-frontend-architecture.md#L345; pharmacy-console-frontend-architecture.md#L365; pharmacy-console-frontend-architecture.md#L433; pharmacy-console-frontend-architecture.md#L598,
OBJ_SUPPORTACTIONLEASE,SupportActionLease,object,OBJ_SUPPORTACTIONLEASE,canonical_object,staff_support_operations,lease,Explicit schema block for SupportActionLease in staff-operations-and-support-blueprint.md.,,staff-operations-and-support-blueprint.md#L230; staff-operations-and-support-blueprint.md#L179; staff-operations-and-support-blueprint.md#L385; staff-operations-and-support-blueprint.md#L415; staff-operations-and-support-blueprint.md#L444; staff-operations-and-support-blueprint.md#L485; staff-operations-and-support-blueprint.md#L663; staff-operations-and-support-blueprint.md#L671,
OBJ_SUPPORTACTIONRECORD,SupportActionRecord,object,OBJ_SUPPORTACTIONRECORD,canonical_object,staff_support_operations,record,"`SupportActionRecord` binds the support operator intent to the governing communication chain and current support-lineage binding. When `actionScope` is communication repair, the thread-linked refs and current thread or subthread tuple refs are mandatory and it may not record a support-local resend or repair that is detached from the current message dispatch, delivery evidence, expectation envelope, resolution gate, typed subthread, and actionable scope member.",,staff-operations-and-support-blueprint.md#L248; phase-0-the-foundation-protocol.md#L6679; phase-0-the-foundation-protocol.md#L8995; platform-frontend-blueprint.md#L2632; platform-frontend-blueprint.md#L3479; staff-operations-and-support-blueprint.md#L172; staff-operations-and-support-blueprint.md#L251; staff-operations-and-support-blueprint.md#L624,
OBJ_SUPPORTACTIONSETTLEMENT,SupportActionSettlement,object,OBJ_SUPPORTACTIONSETTLEMENT,canonical_object,staff_support_operations,settlement,"`SupportActionSettlement` is a support-shell receipt derived from canonical mutation truth. It may adapt presentation or same-shell recovery, but `result` must stay semantically aligned to authoritative `CommandSettlementRecord` or confirmation-gate state and may not invent a support-local pending vocabulary that hides whether work is still awaiting external confirmation. `localAckState`, `processingAcceptanceState`, `externalObservationState`, and `authoritativeOutcomeState` are intentionally separate so support can show click feedback, accepted-for-processing state, delivery evidence, and final repair outcome without collapsing them into one misleading success badge. For communication repair, the settlement must also cite the current `MessageDispatchEnvelope`, `MessageDeliveryEvidenceBundle`, `ThreadExpectationEnvelope`, `ThreadResolutionGate`, and the current governing thread or subthread tuple so support-local receipt wording cannot outrun patient-visible, evidence-bound delivery truth or silently switch to a different reminder, callback, or reply branch.",,staff-operations-and-support-blueprint.md#L253; phase-0-the-foundation-protocol.md#L6622; phase-0-the-foundation-protocol.md#L6679; phase-0-the-foundation-protocol.md#L8995; platform-frontend-blueprint.md#L2632; staff-operations-and-support-blueprint.md#L170; staff-operations-and-support-blueprint.md#L256; staff-operations-and-support-blueprint.md#L340,
OBJ_SUPPORTACTIONWORKBENCHPROJECTION,SupportActionWorkbenchProjection,object,OBJ_SUPPORTACTIONWORKBENCHPROJECTION,canonical_object,staff_support_operations,projection,"`SupportActionWorkbenchProjection` makes one dominant mutating or recoverable action explicit. All other actions stay quiet, preview-only, or disabled until the current lease, mutation attempt, dispatch or evidence chain, governing thread or subthread tuple, and restore posture prove that a second action is safe. When the dominant action is not communication repair, the message-thread refs may remain empty.",,staff-operations-and-support-blueprint.md#L258; staff-operations-and-support-blueprint.md#L168; staff-operations-and-support-blueprint.md#L261; staff-operations-and-support-blueprint.md#L427; staff-operations-and-support-blueprint.md#L439; staff-operations-and-support-blueprint.md#L485; staff-operations-and-support-blueprint.md#L606; staff-operations-and-support-blueprint.md#L671,Projection objects summarize authoritative truth and must never be mistaken for owning aggregates.
OBJ_SUPPORTCONTEXTDISCLOSURERECORD,SupportContextDisclosureRecord,object,OBJ_SUPPORTCONTEXTDISCLOSURERECORD,canonical_object,staff_support_operations,record,"`SupportContextDisclosureRecord` is the only authority for widening from governed summary into deeper history, linked-object detail, or break-glass-supported context. Expiry, revocation, or mask narrowing must collapse the reveal in place rather than leaving stale detail visible.",,staff-operations-and-support-blueprint.md#L581; phase-0-the-foundation-protocol.md#L8996; platform-frontend-blueprint.md#L2633; staff-operations-and-support-blueprint.md#L584; staff-operations-and-support-blueprint.md#L626; staff-operations-and-support-blueprint.md#L653; staff-operations-and-support-blueprint.md#L750; staff-operations-and-support-blueprint.md#L789,
OBJ_SUPPORTCONTINUITYEVIDENCEPROJECTION,SupportContinuityEvidenceProjection,object,OBJ_SUPPORTCONTINUITYEVIDENCEPROJECTION,canonical_object,staff_support_operations,projection,"`SupportContinuityEvidenceProjection` is the support-shell bridge into the assurance spine. Replay return, observe return, deep-link restore, and transfer return may not reopen live controls from local queue freshness or route reacquire alone; the ticket shell must consult the current `ExperienceContinuityControlEvidence` for support replay restore, the same selected timeline-anchor tuple, and the same live support publication tuple.",,staff-operations-and-support-blueprint.md#L312; staff-operations-and-support-blueprint.md#L191; staff-operations-and-support-blueprint.md#L315; staff-operations-and-support-blueprint.md#L692; staff-operations-and-support-blueprint.md#L745; staff-operations-and-support-blueprint.md#L828; blueprint-init.md#L49,Projection objects summarize authoritative truth and must never be mistaken for owning aggregates.
OBJ_SUPPORTKNOWLEDGEASSISTLEASE,SupportKnowledgeAssistLease,object,OBJ_SUPPORTKNOWLEDGEASSISTLEASE,canonical_object,staff_support_operations,lease,"`SupportKnowledgeAssistLease` is the only authority for moving from preview into executable assist posture. Macro apply, playbook launch, fallback-channel suggestion launch, and knowledge-gap capture may not mutate the active response or recovery path without a live lease bound to the current knowledge binding and current support action lease.",,staff-operations-and-support-blueprint.md#L568; phase-0-the-foundation-protocol.md#L6679; phase-0-the-foundation-protocol.md#L8995; platform-frontend-blueprint.md#L2632; staff-operations-and-support-blueprint.md#L571; staff-operations-and-support-blueprint.md#L622; staff-operations-and-support-blueprint.md#L623; staff-operations-and-support-blueprint.md#L672,
OBJ_SUPPORTKNOWLEDGEBINDING,SupportKnowledgeBinding,object,OBJ_SUPPORTKNOWLEDGEBINDING,canonical_object,staff_support_operations,descriptor,"`SupportKnowledgeBinding` is the context fence for surfaced guidance. The same recommendation card, article, macro, playbook, or outage note may remain live only while ticket version, selected anchor, current support-lineage binding, policy, mask scope, runtime publication, and projection compatibility all still match the bound digest.",,staff-operations-and-support-blueprint.md#L563; phase-0-the-foundation-protocol.md#L8994; platform-frontend-blueprint.md#L2631; staff-operations-and-support-blueprint.md#L566; staff-operations-and-support-blueprint.md#L621; staff-operations-and-support-blueprint.md#L622; staff-operations-and-support-blueprint.md#L664; staff-operations-and-support-blueprint.md#L737,
OBJ_SUPPORTKNOWLEDGEGAPRECORD,SupportKnowledgeGapRecord,object,OBJ_SUPPORTKNOWLEDGEGAPRECORD,canonical_object,staff_support_operations,record,"`SupportKnowledgeGapRecord` is the canonical capture for missing, stale, blocked, or abandoned guidance. It must stay attached to the active ticket context and eventual outcome so recommendation failures become learnable system input rather than forgotten operator frustration.",,staff-operations-and-support-blueprint.md#L586; staff-operations-and-support-blueprint.md#L589; staff-operations-and-support-blueprint.md#L620; staff-operations-and-support-blueprint.md#L627; staff-operations-and-support-blueprint.md#L674; staff-operations-and-support-blueprint.md#L788,
OBJ_SUPPORTKNOWLEDGESTACKPROJECTION,SupportKnowledgeStackProjection,object,OBJ_SUPPORTKNOWLEDGESTACKPROJECTION,canonical_object,staff_support_operations,projection,"`SupportKnowledgeStackProjection` is the sole authority for recommendation ordering, promotion, explanation, and freshness in the contextual rail. UI-local reordering, stale pinning, or detached knowledge tabs are forbidden; the current stack must be recomputed from the live ticket, current anchor, and governing publication posture.",,staff-operations-and-support-blueprint.md#L558; phase-0-the-foundation-protocol.md#L8990; phase-0-the-foundation-protocol.md#L8994; platform-frontend-blueprint.md#L2627; platform-frontend-blueprint.md#L2631; staff-operations-and-support-blueprint.md#L167; staff-operations-and-support-blueprint.md#L426; staff-operations-and-support-blueprint.md#L561,Projection objects summarize authoritative truth and must never be mistaken for owning aggregates.
OBJ_SUPPORTLINEAGEARTIFACTBINDING,SupportLineageArtifactBinding,object,OBJ_SUPPORTLINEAGEARTIFACTBINDING,canonical_object,foundation_identity_access,descriptor,Fields:,,phase-0-the-foundation-protocol.md#L3317; staff-operations-and-support-blueprint.md#L210; phase-0-the-foundation-protocol.md#L3341; phase-0-the-foundation-protocol.md#L4952; phase-0-the-foundation-protocol.md#L6677; staff-operations-and-support-blueprint.md#L160; staff-operations-and-support-blueprint.md#L213; staff-operations-and-support-blueprint.md#L223,
OBJ_SUPPORTLINEAGEBINDING,SupportLineageBinding,object,OBJ_SUPPORTLINEAGEBINDING,canonical_object,foundation_identity_access,descriptor,Fields:,,phase-0-the-foundation-protocol.md#L3258; staff-operations-and-support-blueprint.md#L200; phase-0-the-foundation-protocol.md#L3253; phase-0-the-foundation-protocol.md#L3286; phase-0-the-foundation-protocol.md#L4950; phase-0-the-foundation-protocol.md#L4951; phase-0-the-foundation-protocol.md#L6675; phase-0-the-foundation-protocol.md#L8989,
OBJ_SUPPORTLINEAGESCOPEMEMBER,SupportLineageScopeMember,object,OBJ_SUPPORTLINEAGESCOPEMEMBER,canonical_object,foundation_identity_access,other,Fields:,,phase-0-the-foundation-protocol.md#L3289; staff-operations-and-support-blueprint.md#L205; phase-0-the-foundation-protocol.md#L4952; phase-0-the-foundation-protocol.md#L6676; staff-operations-and-support-blueprint.md#L159; staff-operations-and-support-blueprint.md#L208; staff-operations-and-support-blueprint.md#L820; blueprint-init.md#L45,
OBJ_SUPPORTMUTATIONATTEMPT,SupportMutationAttempt,object,OBJ_SUPPORTMUTATIONATTEMPT,canonical_object,staff_support_operations,record,"`SupportMutationAttempt` is the sole live mutation envelope for support-side resend and delivery repair. For non-communication actions the thread-linked refs may remain empty, but for resend, reissue, channel change, callback reschedule, and attachment recovery they are mandatory. The same ticket, governing thread or typed subthread tuple, and repair kind must reuse the live attempt until authoritative settlement, explicit fallback, or stale recovery exists; duplicate support clicks may not arm a second external side effect or silently hop to a different patient-visible branch.",,staff-operations-and-support-blueprint.md#L233; phase-0-the-foundation-protocol.md#L6621; phase-0-the-foundation-protocol.md#L6678; staff-operations-and-support-blueprint.md#L180; staff-operations-and-support-blueprint.md#L236; staff-operations-and-support-blueprint.md#L445; staff-operations-and-support-blueprint.md#L471; staff-operations-and-support-blueprint.md#L472,
OBJ_SUPPORTOBSERVESESSION,SupportObserveSession,object,OBJ_SUPPORTOBSERVESESSION,canonical_object,staff_support_operations,other,"`SupportObserveSession` is the read-only elevated-inspection contract for a live ticket shell. It may widen governed detail within the current disclosure ceiling, but it may not arm resend, reissue, identity-correction, or resolution controls until restore law revalidates live posture.",,staff-operations-and-support-blueprint.md#L297; staff-operations-and-support-blueprint.md#L178; staff-operations-and-support-blueprint.md#L300; staff-operations-and-support-blueprint.md#L391; staff-operations-and-support-blueprint.md#L415; staff-operations-and-support-blueprint.md#L540; staff-operations-and-support-blueprint.md#L740,
OBJ_SUPPORTOMNICHANNELTIMELINEPROJECTION,SupportOmnichannelTimelineProjection,object,OBJ_SUPPORTOMNICHANNELTIMELINEPROJECTION,canonical_object,staff_support_operations,projection,"`SupportOmnichannelTimelineProjection` is the chronology contract for email, SMS, secure message, callback, telephony summary, workflow events, and internal notes. It preserves causal order, stable masking placeholders, and provisional-versus-authoritative labelling even when the shell is paused, partially stale, or read-only. Controlled resend and delivery-repair events must cluster under the same dispatch, evidence, settlement chain, and support-lineage scope so local retry clicks, provider callbacks, and patient-thread truth cannot tell different stories for the same communication. Ticket-local copied notes, transcript excerpts, or artifact summaries are not authoritative timeline material without the current `SupportLineageArtifactBinding`.",,staff-operations-and-support-blueprint.md#L220; staff-operations-and-support-blueprint.md#L165; staff-operations-and-support-blueprint.md#L223; staff-operations-and-support-blueprint.md#L439; staff-operations-and-support-blueprint.md#L476; staff-operations-and-support-blueprint.md#L489,Projection objects summarize authoritative truth and must never be mistaken for owning aggregates.
OBJ_SUPPORTOWNERSHIPTRANSFERRECORD,SupportOwnershipTransferRecord,object,OBJ_SUPPORTOWNERSHIPTRANSFERRECORD,canonical_object,staff_support_operations,record,Explicit schema block for SupportOwnershipTransferRecord in staff-operations-and-support-blueprint.md.,,staff-operations-and-support-blueprint.md#L268; staff-operations-and-support-blueprint.md#L181; staff-operations-and-support-blueprint.md#L698,
OBJ_SUPPORTPRESENTATIONARTIFACT,SupportPresentationArtifact,object,OBJ_SUPPORTPRESENTATIONARTIFACT,canonical_object,staff_support_operations,artifact,Explicit schema block for SupportPresentationArtifact in staff-operations-and-support-blueprint.md.,,staff-operations-and-support-blueprint.md#L330; staff-operations-and-support-blueprint.md#L193; staff-operations-and-support-blueprint.md#L341; staff-operations-and-support-blueprint.md#L625; staff-operations-and-support-blueprint.md#L654; staff-operations-and-support-blueprint.md#L749; staff-operations-and-support-blueprint.md#L765,
OBJ_SUPPORTREACHABILITYPOSTUREPROJECTION,SupportReachabilityPostureProjection,object,OBJ_SUPPORTREACHABILITYPOSTUREPROJECTION,canonical_object,staff_support_operations,projection,"`SupportReachabilityPostureProjection` is the support-safe view of active contact-route truth. It must be built from the same current `ReachabilityAssessmentRecord` rows seen by patient and staff surfaces; last-send success, CRM notes, or mutable demographics are not valid substitutes for live recovery or reassurance.",,staff-operations-and-support-blueprint.md#L225; staff-operations-and-support-blueprint.md#L166; staff-operations-and-support-blueprint.md#L228; staff-operations-and-support-blueprint.md#L439; staff-operations-and-support-blueprint.md#L485; staff-operations-and-support-blueprint.md#L606; staff-operations-and-support-blueprint.md#L651; staff-operations-and-support-blueprint.md#L671,Projection objects summarize authoritative truth and must never be mistaken for owning aggregates.
